User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
15222770,0,26,202.0,104.0,13.0,103.0,40.0,76.0
11388698,0,40,189.0,89.0,11.0,99.0,40.1,62.0
18167192,1,35,177.0,71.0,14.0,103.0,40.0,81.0
16376436,1,36,154.0,59.0,5.0,87.0,39.3,21.0
18218792,0,20,186.0,83.0,5.0,102.0,39.1,25.0
16006999,1,58,171.0,74.0,11.0,81.0,40.1,42.0
10098080,0,25,175.0,78.0,28.0,108.0,40.9,168.0
18922370,1,24,171.0,68.0,11.0,89.0,39.6,45.0
13887001,0,72,191.0,98.0,14.0,89.0,40.3,82.0
19910249,0,44,183.0,82.0,1.0,80.0,37.7,3.0
13781321,0,38,192.0,89.0,3.0,78.0,38.9,7.0
11621985,0,50,170.0,73.0,26.0,104.0,40.8,169.0
19741778,0,67,204.0,102.0,3.0,75.0,38.8,11.0
19147723,0,30,190.0,90.0,15.0,92.0,40.2,61.0
10602562,0,67,190.0,87.0,10.0,90.0,39.9,55.0
16557786,0,20,209.0,109.0,23.0,99.0,40.6,117.0
13531243,0,54,182.0,81.0,20.0,106.0,40.6,143.0
11037174,1,29,181.0,71.0,5.0,81.0,39.0,17.0
16429622,1,25,153.0,58.0,20.0,102.0,40.4,113.0
14598018,0,39,194.0,94.0,1.0,84.0,37.8,3.0
19687890,1,54,181.0,85.0,21.0,101.0,40.4,120.0
10679437,1,21,156.0,56.0,1.0,86.0,37.4,4.0
12129584,1,62,176.0,77.0,30.0,116.0,40.6,227.0
19715842,1,67,145.0,52.0,26.0,108.0,40.7,186.0
11171031,0,30,182.0,84.0,13.0,99.0,40.3,65.0
18914851,1,24,172.0,67.0,16.0,97.0,40.2,80.0
16856583,0,20,163.0,70.0,16.0,102.0,40.2,75.0
18524844,1,61,155.0,56.0,23.0,106.0,40.4,156.0
12084103,0,35,205.0,100.0,15.0,92.0,40.2,68.0
12253064,0,77,207.0,105.0,13.0,101.0,39.9,105.0
14294058,1,54,171.0,70.0,8.0,78.0,39.1,28.0
18869437,1,32,157.0,58.0,2.0,89.0,37.9,9.0
12027550,1,35,169.0,69.0,22.0,107.0,40.8,137.0
11519985,0,66,181.0,90.0,20.0,101.0,40.6,144.0
11879530,0,40,183.0,83.0,9.0,82.0,39.4,26.0
18890342,1,25,163.0,65.0,18.0,100.0,40.6,97.0
10666751,0,75,171.0,75.0,2.0,81.0,38.4,9.0
13889180,1,39,182.0,72.0,17.0,99.0,39.9,92.0
10277943,1,21,166.0,62.0,26.0,113.0,40.7,175.0
17372184,0,27,179.0,73.0,3.0,85.0,38.8,8.0
13707141,0,32,186.0,91.0,10.0,93.0,39.7,44.0
12477226,0,23,154.0,60.0,9.0,90.0,39.5,25.0
15973862,0,58,188.0,88.0,18.0,101.0,40.3,122.0
10320322,1,25,174.0,74.0,9.0,85.0,39.6,33.0
15918487,0,59,195.0,104.0,15.0,92.0,40.3,87.0
15452606,0,27,197.0,100.0,29.0,111.0,40.9,204.0
17791415,0,58,177.0,78.0,16.0,98.0,40.4,97.0
14429861,1,28,162.0,58.0,4.0,75.0,38.8,11.0
13929949,0,24,183.0,82.0,29.0,108.0,40.7,175.0
14224782,0,66,176.0,83.0,27.0,102.0,40.7,194.0
13650851,0,39,188.0,88.0,16.0,97.0,40.6,84.0
16082376,1,68,150.0,53.0,8.0,76.0,39.8,30.0
14611732,1,54,157.0,63.0,20.0,96.0,40.7,110.0
16957143,0,37,196.0,104.0,15.0,101.0,40.2,91.0
14333587,0,23,189.0,90.0,15.0,90.0,40.1,52.0
19701266,1,20,165.0,61.0,28.0,102.0,41.0,155.0
17487188,1,73,167.0,71.0,27.0,98.0,40.7,160.0
17271452,0,43,198.0,101.0,17.0,100.0,40.5,105.0
19298349,1,51,171.0,72.0,30.0,108.0,41.1,197.0
15576113,0,63,185.0,90.0,29.0,112.0,40.9,252.0
17081240,0,72,188.0,88.0,20.0,96.0,40.7,134.0
14326264,1,32,185.0,85.0,8.0,87.0,39.8,31.0
19324111,1,70,173.0,70.0,19.0,94.0,40.7,104.0
10935309,0,35,169.0,68.0,7.0,86.0,38.9,21.0
10346831,0,40,185.0,90.0,17.0,94.0,40.5,83.0
10108209,1,61,147.0,56.0,18.0,98.0,40.2,106.0
19711391,0,30,177.0,79.0,15.0,96.0,39.9,67.0
15089150,0,29,196.0,100.0,24.0,106.0,40.6,153.0
19066888,1,36,138.0,41.0,17.0,97.0,40.1,95.0
17861443,0,28,178.0,78.0,14.0,90.0,40.1,48.0
11447184,1,42,164.0,57.0,16.0,93.0,40.3,80.0
14629795,1,39,162.0,63.0,13.0,89.0,40.2,58.0
19964969,1,72,168.0,69.0,28.0,113.0,40.8,211.0
12943060,1,79,164.0,67.0,12.0,97.0,40.2,72.0
18538549,1,29,186.0,80.0,5.0,90.0,39.1,21.0
14117026,1,31,168.0,64.0,20.0,100.0,40.1,110.0
11078868,1,35,159.0,59.0,6.0,82.0,39.2,22.0
16650459,1,25,165.0,68.0,1.0,78.0,37.5,3.0
18551283,0,27,193.0,92.0,25.0,111.0,40.6,171.0
10205471,0,47,166.0,71.0,9.0,95.0,39.5,45.0
12658315,0,51,194.0,96.0,12.0,99.0,39.9,75.0
13970593,0,26,199.0,96.0,26.0,101.0,40.9,140.0
17413500,1,25,162.0,59.0,23.0,97.0,40.5,118.0
18405595,1,30,168.0,68.0,13.0,97.0,39.7,66.0
16713463,1,40,162.0,66.0,22.0,101.0,40.9,126.0
14076216,0,41,192.0,90.0,28.0,113.0,40.8,218.0
10354557,0,44,175.0,78.0,15.0,100.0,40.5,86.0
18626875,1,62,156.0,57.0,6.0,91.0,39.6,31.0
11671969,0,29,197.0,92.0,22.0,97.0,40.8,107.0
13719627,0,64,192.0,96.0,16.0,96.0,40.4,103.0
10808502,0,27,167.0,67.0,14.0,91.0,40.1,46.0
18244985,0,78,185.0,87.0,24.0,104.0,40.5,196.0
10848574,0,78,180.0,90.0,8.0,87.0,39.6,45.0
10204638,0,59,172.0,80.0,16.0,102.0,40.0,109.0
15604311,1,42,156.0,54.0,7.0,86.0,39.3,30.0
16231616,0,64,195.0,101.0,30.0,109.0,41.0,256.0
12685860,0,20,191.0,95.0,21.0,103.0,40.7,113.0
18066882,0,25,174.0,77.0,6.0,85.0,39.0,15.0
18581701,0,21,181.0,79.0,11.0,88.0,39.9,31.0
14903042,0,78,201.0,108.0,12.0,89.0,40.0,76.0
13220276,1,57,171.0,66.0,26.0,103.0,41.1,162.0
14425401,1,59,140.0,47.0,24.0,99.0,40.6,146.0
12642027,0,34,206.0,114.0,22.0,95.0,40.6,116.0
19570538,1,47,162.0,64.0,9.0,87.0,39.7,39.0
10681639,0,66,174.0,81.0,14.0,87.0,40.2,68.0
14699748,1,69,171.0,68.0,27.0,104.0,40.6,176.0
17795547,0,32,175.0,72.0,6.0,82.0,39.4,14.0
19374616,0,52,189.0,85.0,25.0,105.0,40.6,175.0
16647083,1,24,172.0,64.0,30.0,104.0,40.7,174.0
17244118,1,26,169.0,68.0,9.0,85.0,39.5,34.0
19149260,1,23,160.0,57.0,7.0,85.0,39.3,27.0
14898133,1,44,181.0,80.0,2.0,83.0,38.3,7.0
11387224,0,34,179.0,85.0,12.0,93.0,39.9,52.0
12954041,1,68,162.0,67.0,21.0,98.0,40.3,124.0
19600305,1,22,154.0,55.0,20.0,100.0,40.3,109.0
17810855,1,28,175.0,72.0,7.0,93.0,39.5,32.0
19251887,1,73,153.0,55.0,23.0,107.0,41.1,163.0
13049157,1,24,175.0,72.0,15.0,90.0,40.3,63.0
13092026,0,29,170.0,69.0,10.0,88.0,39.7,30.0
15529573,0,29,178.0,81.0,28.0,106.0,40.9,167.0
11826065,1,22,147.0,55.0,7.0,87.0,39.6,28.0
11277029,1,59,166.0,68.0,14.0,89.0,40.3,66.0
19287759,0,49,186.0,89.0,26.0,101.0,41.3,165.0
10434174,1,58,181.0,78.0,5.0,87.0,39.2,22.0
12348988,1,43,167.0,63.0,9.0,94.0,39.6,46.0
17807335,0,57,173.0,72.0,6.0,90.0,39.3,28.0
10493760,1,48,154.0,60.0,18.0,104.0,40.6,113.0
12559026,1,72,168.0,73.0,4.0,79.0,38.9,15.0
13705532,1,24,174.0,63.0,17.0,95.0,40.3,82.0
14257916,0,63,187.0,91.0,26.0,108.0,40.8,211.0
17774574,0,43,202.0,104.0,19.0,100.0,40.7,118.0
18346211,0,71,199.0,104.0,22.0,105.0,40.7,183.0
10218344,1,25,158.0,55.0,3.0,76.0,38.4,9.0
18440252,1,26,156.0,53.0,14.0,93.0,40.3,67.0
14812574,0,60,190.0,89.0,10.0,101.0,39.8,69.0
12318905,0,60,184.0,89.0,12.0,89.0,40.2,61.0
16615240,1,28,165.0,66.0,21.0,111.0,40.7,138.0
17003467,1,65,163.0,65.0,4.0,84.0,39.3,17.0
13938842,0,21,169.0,67.0,13.0,91.0,40.1,39.0
19912651,0,25,181.0,82.0,3.0,81.0,38.7,6.0
19790099,0,71,179.0,90.0,15.0,94.0,40.0,96.0
17883897,0,53,178.0,88.0,12.0,97.0,40.0,71.0
18689960,0,70,177.0,84.0,20.0,104.0,40.6,154.0
17625916,1,66,165.0,63.0,26.0,98.0,40.7,153.0
18517008,0,30,186.0,89.0,14.0,86.0,39.7,44.0
19275069,0,39,181.0,81.0,3.0,77.0,37.9,6.0
19927461,0,29,165.0,66.0,17.0,92.0,40.4,60.0
12604799,0,66,179.0,84.0,6.0,87.0,39.4,30.0
18405143,1,29,161.0,57.0,10.0,91.0,39.9,46.0
18688019,1,27,158.0,57.0,27.0,110.0,40.6,178.0
12695262,1,21,163.0,58.0,10.0,88.0,39.9,41.0
13228796,1,37,149.0,55.0,25.0,106.0,40.5,159.0
17070353,0,62,166.0,77.0,5.0,82.0,38.8,19.0
14285377,0,30,190.0,89.0,16.0,95.0,40.1,72.0
16771670,1,72,183.0,82.0,10.0,89.0,40.1,48.0
14061500,1,35,152.0,51.0,27.0,105.0,41.2,169.0
11346458,1,32,157.0,60.0,21.0,97.0,40.5,110.0
19032972,0,54,176.0,77.0,18.0,100.0,40.6,111.0
10527969,1,23,179.0,70.0,25.0,111.0,40.8,161.0
18278194,0,36,191.0,96.0,2.0,82.0,38.4,6.0
18351725,1,71,174.0,74.0,4.0,86.0,39.0,18.0
11383161,1,65,166.0,68.0,18.0,101.0,40.4,110.0
17178819,0,32,194.0,93.0,26.0,102.0,40.7,150.0
19499822,1,35,169.0,65.0,25.0,110.0,41.1,165.0
19417282,0,29,190.0,92.0,22.0,93.0,40.5,93.0
11606421,0,62,190.0,90.0,7.0,82.0,39.4,29.0
19754500,1,33,159.0,59.0,2.0,84.0,37.9,8.0
14307694,1,47,158.0,54.0,26.0,113.0,40.4,190.0
13958299,0,43,203.0,103.0,21.0,105.0,40.2,146.0
15525873,1,62,152.0,52.0,8.0,85.0,39.5,37.0
14964241,1,43,159.0,60.0,6.0,83.0,39.0,24.0
19518777,1,36,160.0,59.0,6.0,84.0,39.4,24.0
16027618,1,52,150.0,51.0,3.0,83.0,38.2,13.0
17488683,0,51,173.0,73.0,21.0,112.0,40.6,163.0
15384983,0,25,195.0,98.0,11.0,89.0,39.9,39.0
16626353,0,48,178.0,78.0,1.0,77.0,37.8,2.0
15031392,0,71,186.0,90.0,20.0,105.0,40.4,161.0
17157156,0,43,197.0,96.0,13.0,94.0,40.2,67.0
18454162,0,21,185.0,84.0,3.0,85.0,38.6,7.0
11585623,0,67,188.0,98.0,15.0,89.0,40.2,84.0
19553846,1,45,177.0,76.0,17.0,103.0,40.2,100.0
18199020,0,50,183.0,87.0,10.0,88.0,39.6,44.0
10968504,0,23,183.0,82.0,20.0,105.0,40.7,111.0
12948429,1,40,145.0,49.0,1.0,87.0,38.0,4.0
15385293,0,68,167.0,71.0,23.0,100.0,40.7,155.0
16778398,1,70,158.0,65.0,28.0,98.0,40.9,166.0
13952138,0,27,179.0,78.0,27.0,111.0,40.7,177.0
11418173,1,22,177.0,72.0,19.0,91.0,40.3,81.0
18229508,0,46,171.0,72.0,18.0,92.0,40.3,81.0
11001051,1,20,172.0,71.0,5.0,73.0,39.1,12.0
19791571,1,34,156.0,52.0,11.0,87.0,39.9,47.0
18900736,0,26,188.0,91.0,28.0,110.0,40.7,186.0
16267891,1,35,165.0,61.0,20.0,99.0,40.3,110.0
17874805,0,48,181.0,86.0,3.0,87.0,38.9,12.0
12766571,0,65,190.0,95.0,9.0,88.0,39.8,48.0
11429199,1,65,166.0,64.0,27.0,114.0,40.7,205.0
11764516,0,57,191.0,92.0,9.0,87.0,40.0,42.0
15459106,1,35,172.0,72.0,28.0,106.0,40.8,170.0
11731165,1,66,167.0,71.0,27.0,106.0,40.8,179.0
18042708,0,21,173.0,75.0,10.0,94.0,40.1,36.0
14226375,1,65,171.0,66.0,27.0,104.0,40.9,175.0
10313125,1,23,160.0,55.0,28.0,113.0,41.0,192.0
10210251,0,49,180.0,81.0,21.0,103.0,40.4,136.0
13510781,0,28,165.0,74.0,20.0,95.0,40.6,82.0
12061462,0,61,185.0,81.0,4.0,81.0,38.9,15.0
11348433,0,34,172.0,81.0,21.0,103.0,40.7,121.0
17958322,0,34,187.0,81.0,18.0,107.0,40.3,114.0
13982400,0,48,190.0,95.0,10.0,92.0,39.7,51.0
14050303,1,62,173.0,73.0,13.0,85.0,40.0,56.0
12194902,0,20,187.0,93.0,8.0,89.0,39.5,26.0
13839510,1,63,169.0,66.0,19.0,103.0,40.5,120.0
10922280,0,48,173.0,79.0,21.0,96.0,40.7,112.0
10420513,0,21,191.0,95.0,25.0,110.0,40.8,162.0
13800453,1,22,170.0,69.0,26.0,100.0,41.0,137.0
15194331,1,52,151.0,58.0,16.0,93.0,40.1,83.0
15560359,1,29,164.0,57.0,9.0,87.0,39.9,37.0
13917424,1,27,193.0,87.0,12.0,97.0,39.9,57.0
11796211,0,61,183.0,85.0,20.0,99.0,40.7,131.0
10998314,1,26,167.0,67.0,7.0,84.0,39.6,25.0
11022378,0,50,181.0,84.0,5.0,92.0,39.0,25.0
13064141,0,79,196.0,100.0,21.0,93.0,40.4,143.0
14781112,1,30,164.0,61.0,12.0,94.0,39.9,58.0
13020317,1,63,161.0,61.0,20.0,106.0,40.1,135.0
13431564,1,41,170.0,72.0,17.0,92.0,40.2,80.0
11509786,1,32,160.0,62.0,28.0,107.0,40.7,176.0
12122483,1,23,160.0,62.0,9.0,97.0,39.3,45.0
15166142,0,44,186.0,86.0,26.0,100.0,40.5,153.0
16108423,0,57,195.0,91.0,14.0,92.0,40.0,76.0
11968898,0,32,167.0,66.0,11.0,93.0,39.8,42.0
18707831,1,42,172.0,67.0,4.0,87.0,38.9,17.0
10354587,1,40,171.0,72.0,13.0,100.0,40.0,72.0
14869660,0,45,187.0,85.0,18.0,91.0,40.4,82.0
14569822,1,64,161.0,68.0,23.0,109.0,40.8,160.0
13560718,0,34,203.0,101.0,12.0,102.0,39.8,72.0
15837100,0,47,174.0,80.0,16.0,101.0,40.5,97.0
17761520,1,25,169.0,68.0,14.0,88.0,40.1,57.0
16203973,1,39,156.0,58.0,5.0,78.0,39.3,17.0
10300085,0,25,193.0,99.0,4.0,91.0,38.9,16.0
18947699,0,63,185.0,82.0,6.0,83.0,39.1,25.0
18888891,1,20,155.0,55.0,2.0,82.0,38.3,7.0
15685526,0,40,204.0,105.0,28.0,111.0,41.0,217.0
15473013,0,77,201.0,101.0,24.0,109.0,40.8,220.0
18986921,0,57,190.0,96.0,2.0,83.0,37.9,8.0
18459589,0,33,174.0,77.0,9.0,78.0,39.7,17.0
18664101,0,65,174.0,81.0,21.0,103.0,40.6,152.0
18935847,0,35,196.0,95.0,11.0,93.0,39.4,51.0
10020479,1,35,173.0,71.0,29.0,114.0,41.0,202.0
17489851,0,26,195.0,97.0,7.0,84.0,39.4,20.0
12405000,0,22,189.0,93.0,5.0,77.0,39.2,8.0
11962088,1,37,167.0,64.0,9.0,91.0,39.9,42.0
17588263,0,27,192.0,93.0,27.0,112.0,40.5,190.0
11874273,0,24,167.0,66.0,27.0,100.0,40.5,121.0
10293839,0,20,171.0,77.0,3.0,86.0,38.6,7.0
13926344,1,76,179.0,80.0,21.0,110.0,40.9,150.0
17254889,1,28,171.0,68.0,17.0,107.0,40.1,104.0
14816139,0,57,176.0,82.0,6.0,92.0,39.2,31.0
15387103,1,40,164.0,64.0,15.0,93.0,40.3,73.0
12966327,1,57,170.0,69.0,20.0,96.0,40.2,109.0
13175113,0,36,193.0,91.0,30.0,107.0,41.0,200.0
18086810,1,57,139.0,44.0,28.0,108.0,40.9,198.0
16959072,0,37,158.0,63.0,20.0,103.0,40.5,110.0
18217363,1,79,162.0,58.0,18.0,95.0,40.1,106.0
12398290,1,20,174.0,77.0,21.0,110.0,40.7,130.0
17332980,1,26,158.0,60.0,17.0,91.0,40.4,76.0
10784419,0,38,181.0,80.0,18.0,98.0,40.2,93.0
10519770,0,70,174.0,78.0,22.0,100.0,40.6,153.0
15229533,1,25,158.0,53.0,21.0,103.0,40.4,123.0
19802142,1,33,179.0,72.0,6.0,94.0,39.5,29.0
13757013,0,66,182.0,84.0,4.0,87.0,38.9,20.0
10029469,1,28,163.0,66.0,21.0,99.0,40.8,111.0
12464192,0,45,188.0,97.0,13.0,92.0,39.5,65.0
15761153,1,24,159.0,58.0,30.0,112.0,40.9,202.0
13851670,1,71,189.0,89.0,18.0,89.0,40.4,84.0
17012358,0,30,192.0,92.0,1.0,72.0,37.7,1.0
10490363,1,36,180.0,75.0,19.0,98.0,40.6,99.0
16491591,0,38,176.0,79.0,3.0,92.0,38.5,13.0
13071739,1,67,162.0,63.0,5.0,87.0,39.3,24.0
18877726,0,58,181.0,82.0,25.0,104.0,41.0,177.0
15829157,1,22,167.0,64.0,16.0,89.0,40.2,66.0
12990661,1,49,168.0,66.0,2.0,81.0,38.3,7.0
14218053,1,53,169.0,64.0,11.0,96.0,39.7,60.0
17064853,1,43,160.0,59.0,6.0,75.0,39.3,19.0
16507757,1,39,160.0,60.0,16.0,96.0,40.3,84.0
16665810,0,21,199.0,97.0,2.0,76.0,38.3,3.0
11854776,1,41,155.0,62.0,28.0,113.0,41.1,198.0
18099818,1,46,170.0,71.0,16.0,106.0,40.2,101.0
19912939,0,30,185.0,84.0,28.0,103.0,40.9,157.0
18780935,1,26,162.0,59.0,15.0,92.0,40.4,69.0
16153573,1,27,182.0,75.0,5.0,93.0,39.5,23.0
14101224,0,32,190.0,89.0,15.0,98.0,40.3,76.0
11184453,0,32,194.0,98.0,3.0,86.0,38.6,10.0
11034081,1,22,159.0,58.0,6.0,85.0,39.0,23.0
12365290,1,71,165.0,60.0,28.0,115.0,40.7,220.0
10717701,1,44,173.0,66.0,25.0,88.0,40.6,110.0
14306958,0,21,192.0,94.0,10.0,90.0,39.6,34.0
17330663,1,36,152.0,53.0,6.0,83.0,39.2,23.0
17094222,1,23,154.0,54.0,28.0,105.0,41.0,168.0
16212796,1,23,171.0,66.0,22.0,106.0,40.7,131.0
13570908,0,41,186.0,82.0,14.0,100.0,40.3,79.0
13235806,0,20,193.0,98.0,8.0,92.0,39.8,30.0
11280049,1,45,154.0,55.0,30.0,111.0,40.9,211.0
17377957,0,25,179.0,78.0,6.0,97.0,39.3,26.0
15418365,0,21,191.0,89.0,9.0,85.0,39.5,23.0
15190143,1,76,170.0,73.0,3.0,74.0,38.1,10.0
15399370,1,38,178.0,68.0,12.0,97.0,40.0,63.0
11057744,0,45,184.0,91.0,16.0,91.0,40.2,75.0
16396739,1,47,154.0,53.0,25.0,103.0,40.6,156.0
19306123,0,56,179.0,87.0,5.0,95.0,39.1,29.0
18884618,1,33,161.0,65.0,5.0,82.0,39.0,18.0
16991462,1,21,169.0,63.0,11.0,91.0,40.0,48.0
10484869,0,21,178.0,79.0,15.0,98.0,40.0,65.0
19118933,1,22,157.0,56.0,26.0,114.0,40.8,180.0
13749930,0,57,186.0,83.0,18.0,98.0,40.7,111.0
16161995,0,24,180.0,79.0,26.0,102.0,40.8,132.0
17596558,1,22,178.0,71.0,17.0,106.0,40.5,100.0
15199684,0,44,175.0,79.0,23.0,103.0,40.7,142.0
13433462,1,29,165.0,62.0,13.0,87.0,40.2,53.0
18136279,1,50,163.0,64.0,12.0,94.0,40.3,62.0
11064803,0,40,176.0,77.0,28.0,107.0,40.9,184.0
16430252,1,26,164.0,62.0,15.0,95.0,39.8,73.0
17021129,1,47,159.0,59.0,28.0,105.0,41.0,178.0
11953032,1,32,165.0,65.0,20.0,91.0,40.6,90.0
16539642,1,75,158.0,56.0,10.0,91.0,40.0,54.0
11974096,1,38,173.0,77.0,15.0,94.0,40.3,72.0
16137715,1,65,157.0,59.0,13.0,91.0,40.0,67.0
16393841,0,77,184.0,88.0,26.0,111.0,40.5,239.0
16250882,1,22,162.0,56.0,17.0,96.0,40.6,85.0
16306567,0,46,181.0,87.0,20.0,103.0,40.8,129.0
19081216,0,70,176.0,77.0,25.0,118.0,40.8,242.0
13614624,0,31,180.0,79.0,4.0,86.0,39.1,12.0
12277432,1,26,170.0,67.0,19.0,97.0,40.6,96.0
16677705,1,26,155.0,52.0,23.0,109.0,40.4,150.0
18167689,0,33,174.0,79.0,17.0,100.0,40.5,89.0
15596873,1,24,181.0,70.0,5.0,80.0,39.3,16.0
13200711,0,41,178.0,78.0,4.0,78.0,39.2,9.0
16735883,1,32,154.0,57.0,10.0,96.0,39.7,52.0
12485114,0,57,177.0,80.0,8.0,91.0,39.7,40.0
18891334,0,29,201.0,101.0,4.0,79.0,39.1,9.0
16642924,1,45,170.0,70.0,20.0,100.0,40.7,113.0
11715600,0,76,182.0,89.0,15.0,96.0,40.4,103.0
10497479,1,31,168.0,59.0,28.0,102.0,40.7,161.0
13492224,0,71,174.0,78.0,15.0,105.0,40.0,117.0
11665512,1,71,154.0,61.0,25.0,111.0,40.6,185.0
14749158,1,74,164.0,62.0,26.0,104.0,41.0,174.0
12891883,0,35,200.0,101.0,6.0,85.0,39.1,21.0
19508115,1,48,171.0,69.0,21.0,99.0,40.6,118.0
14889237,0,45,190.0,99.0,18.0,105.0,40.6,125.0
17955366,0,56,173.0,73.0,4.0,85.0,38.4,16.0
17714995,0,31,183.0,87.0,15.0,97.0,40.2,72.0
19284986,0,40,168.0,72.0,14.0,99.0,39.8,73.0
13566849,1,51,162.0,59.0,21.0,107.0,40.7,140.0
10451792,0,43,185.0,85.0,19.0,94.0,40.3,93.0
16899875,1,35,150.0,53.0,19.0,101.0,40.8,110.0
18510945,1,21,151.0,49.0,14.0,101.0,40.3,79.0
14767779,0,46,179.0,76.0,28.0,102.0,41.0,170.0
16330345,1,69,170.0,72.0,16.0,88.0,40.1,76.0
15718607,1,29,185.0,75.0,30.0,109.0,41.2,188.0
16841729,0,56,177.0,84.0,12.0,90.0,40.1,59.0
10199610,1,32,166.0,66.0,14.0,89.0,39.9,60.0
17070071,1,50,169.0,74.0,8.0,90.0,39.6,37.0
13223862,1,22,154.0,49.0,16.0,95.0,40.3,80.0
14175796,1,23,167.0,61.0,10.0,92.0,39.6,45.0
18423795,1,25,166.0,65.0,6.0,89.0,39.2,25.0
10944343,1,37,179.0,75.0,4.0,89.0,38.8,17.0
14496329,1,44,172.0,62.0,16.0,95.0,40.3,83.0
12594630,1,47,152.0,55.0,16.0,98.0,40.3,91.0
13986856,1,50,170.0,66.0,6.0,85.0,39.5,25.0
17161697,0,65,187.0,89.0,18.0,101.0,40.0,128.0
11940761,1,68,141.0,48.0,2.0,85.0,38.2,10.0
18265751,0,40,189.0,91.0,25.0,99.0,40.6,141.0
13310511,0,71,191.0,94.0,19.0,101.0,40.5,143.0
13364765,0,65,193.0,96.0,27.0,107.0,40.5,221.0
13034851,0,25,204.0,103.0,10.0,93.0,40.0,43.0
10811092,1,69,169.0,67.0,29.0,111.0,40.7,211.0
18921304,1,21,165.0,66.0,6.0,83.0,39.3,21.0
16192447,0,76,177.0,83.0,14.0,101.0,40.3,105.0
14056281,1,27,156.0,55.0,19.0,104.0,40.6,113.0
15061225,0,75,169.0,72.0,16.0,98.0,40.0,108.0
13667533,0,64,177.0,81.0,15.0,93.0,40.0,85.0
19380876,1,33,177.0,72.0,14.0,92.0,40.3,64.0
13073285,0,65,179.0,80.0,6.0,91.0,39.5,32.0
15529998,1,42,166.0,63.0,11.0,80.0,40.2,39.0
19644436,1,20,152.0,53.0,3.0,76.0,38.3,9.0
14988744,0,71,184.0,91.0,14.0,87.0,40.0,75.0
13006321,0,53,196.0,103.0,9.0,91.0,39.8,48.0
11055225,0,68,184.0,91.0,16.0,90.0,40.1,90.0
16170652,0,75,178.0,83.0,26.0,119.0,40.7,265.0
12309121,0,78,174.0,80.0,9.0,87.0,39.5,49.0
11653070,1,79,170.0,75.0,8.0,87.0,39.4,38.0
15379395,1,69,170.0,71.0,25.0,99.0,40.7,149.0
10091465,0,26,177.0,78.0,23.0,104.0,40.3,125.0
19669217,0,74,183.0,91.0,19.0,97.0,40.7,133.0
19206087,0,74,184.0,83.0,13.0,97.0,39.9,89.0
18684812,1,31,167.0,65.0,19.0,99.0,40.3,102.0
10953676,1,32,161.0,57.0,4.0,91.0,39.0,19.0
16630436,1,74,150.0,56.0,9.0,90.0,39.6,48.0
14333424,0,78,184.0,86.0,26.0,107.0,40.6,223.0
18522331,0,24,193.0,89.0,27.0,108.0,40.7,167.0
11550336,1,52,181.0,76.0,6.0,85.0,39.2,25.0
14657744,1,22,167.0,64.0,7.0,91.0,39.4,31.0
19933420,1,24,148.0,50.0,15.0,98.0,40.3,80.0
17670321,1,45,167.0,69.0,9.0,96.0,39.8,47.0
11570706,0,29,196.0,97.0,26.0,105.0,40.9,160.0
17898833,1,60,169.0,71.0,10.0,98.0,39.8,57.0
13646799,1,32,142.0,48.0,5.0,79.0,38.9,17.0
19750359,0,26,187.0,87.0,10.0,86.0,39.4,29.0
10088974,1,44,154.0,62.0,18.0,96.0,40.4,96.0
10833946,0,53,182.0,78.0,12.0,91.0,40.0,58.0
12442756,0,22,185.0,88.0,22.0,113.0,40.6,150.0
13798251,1,52,173.0,68.0,20.0,99.0,40.3,114.0
18332679,0,70,176.0,83.0,6.0,96.0,39.2,39.0
17482369,1,32,150.0,57.0,19.0,96.0,40.3,98.0
18922964,0,72,191.0,94.0,19.0,103.0,40.6,149.0
12529768,1,73,141.0,47.0,22.0,97.0,40.8,135.0
17285679,0,38,197.0,104.0,16.0,97.0,40.1,89.0
18858634,0,40,184.0,92.0,11.0,95.0,40.0,56.0
19823155,0,51,189.0,88.0,15.0,104.0,39.7,103.0
13473399,1,45,163.0,64.0,8.0,80.0,40.0,29.0
19751742,1,29,158.0,56.0,10.0,91.0,39.9,46.0
16451525,1,51,164.0,60.0,19.0,92.0,40.3,96.0
11182952,1,56,158.0,54.0,8.0,90.0,39.3,40.0
15977838,1,22,164.0,62.0,2.0,85.0,38.5,7.0
11417259,0,62,187.0,94.0,5.0,84.0,39.5,23.0
17488164,1,72,146.0,53.0,12.0,94.0,40.1,69.0
13857166,0,38,172.0,78.0,20.0,94.0,40.5,90.0
11485371,1,42,149.0,50.0,15.0,99.0,40.2,86.0
15222950,0,27,194.0,90.0,7.0,89.0,39.5,24.0
19755121,0,23,187.0,83.0,24.0,104.0,40.9,130.0
19666541,1,32,151.0,52.0,15.0,99.0,40.0,83.0
14771702,1,24,165.0,65.0,23.0,105.0,40.8,135.0
16398210,1,36,144.0,49.0,11.0,91.0,40.2,53.0
11592925,1,35,174.0,67.0,25.0,107.0,40.8,156.0
17034371,1,72,168.0,70.0,12.0,85.0,39.8,54.0
15772373,0,23,175.0,70.0,5.0,78.0,39.0,6.0
13607724,1,71,156.0,61.0,26.0,111.0,40.8,193.0
14309852,1,27,176.0,69.0,6.0,82.0,39.2,21.0
